stopA_id,stopB_id,lat_A,long_A,lat_B,long_B
S5248,S5249,5.64369,-0.237909,5.63935,-0.242562
S5249,S5355,5.63935,-0.242562,5.6293,-0.247913
S5249,S5382,5.63935,-0.242562,5.63458,-0.24056
S5249,S709,5.63935,-0.242562,5.64311,-0.245646
S5259,S5260,5.59861,-0.234124,5.5981,-0.233129
S5260,S6238,5.5981,-0.233129,5.59945,-0.224419
S5260,S5262,5.5981,-0.233129,5.59917,-0.226468
S5260,S465,5.5981,-0.233129,5.59884,-0.224234
S5262,S5263,5.59917,-0.226468,5.59733,-0.223141
S5263,S1527,5.59733,-0.223141,5.59529,-0.221889
S5269,S5271,5.59859,-0.229279,5.5993,-0.236066
S5271,S32,5.5993,-0.236066,5.59983,-0.237655
S5279,S1530,5.60282,-0.241831,5.6006,-0.238944
S528,S529,5.63799,-0.211537,5.63916,-0.209329
S5283,T1043,5.58807,-0.21801,5.56932,-0.215881
S5283,S217,5.58807,-0.21801,5.57282,-0.216404
S5288,S5289,5.58094,-0.216804,5.59885,-0.227821
S5289,S5290,5.59885,-0.227821,5.5986,-0.233811
S529,S530,5.63916,-0.209329,5.65195,-0.209486
S5290,S5291,5.5986,-0.233811,5.59933,-0.236504
S5291,S1535,5.59933,-0.236504,5.60076,-0.23916
S53,T54,5.55574,-0.226609,5.5516,-0.219885
S530,S531,5.65195,-0.209486,5.66737,-0.196223
S5300,S216,5.60711,-0.246336,5.58411,-0.2172
S531,S532,5.66737,-0.196223,5.66728,-0.181807
S5310,S5312,5.545,-0.209493,5.54737,-0.207107
S5312,S5314,5.54737,-0.207107,5.56046,-0.210251
S5314,S5315,5.56046,-0.210251,5.56388,-0.211168
S5315,S1370,5.56388,-0.211168,5.57301,-0.216396
S5318,S5320,5.59082,-0.218245,5.59863,-0.23385
S532,S533,5.66728,-0.181807,5.66792,-0.17665
S5320,S5321,5.59863,-0.23385,5.60065,-0.23894
S5321,S5323,5.60065,-0.23894,5.60071,-0.239057
S5323,T0,5.60071,-0.239057,5.6074,-0.247032
S5327,S5328,5.61467,-0.246336,5.62274,-0.248446
S5328,S5188,5.62274,-0.248446,5.62656,-0.25068
S5328,S5842,5.62274,-0.248446,5.62718,-0.251671
S533,T534,5.66792,-0.17665,5.67642,-0.172071
S5331,S5332,5.63251,-0.243818,5.64191,-0.238676
S5331,S5487,5.63251,-0.243818,5.63379,-0.241691
S5332,S3284,5.64191,-0.238676,5.6437,-0.237885
S5335,S5336,5.64855,-0.236619,5.65188,-0.237409
S5336,S5337,5.65188,-0.237409,5.65603,-0.237297
S5337,S5338,5.65603,-0.237297,5.66102,-0.23737
S5338,S5339,5.66102,-0.23737,5.67301,-0.240515
S5338,S5496,5.66102,-0.23737,5.65162,-0.23746
S5339,S5340,5.67301,-0.240515,5.68098,-0.243023
S5340,S5341,5.68098,-0.243023,5.68849,-0.246871
S5341,S5342,5.68849,-0.246871,5.69063,-0.247803
S5342,T5343,5.69063,-0.247803,5.69566,-0.248373
S5346,S5347,5.69054,-0.247839,5.67462,-0.240917
S5347,S5078,5.67462,-0.240917,5.65824,-0.23731
S5349,S3288,5.65239,-0.237462,5.64753,-0.236597
S5355,S5356,5.6293,-0.247913,5.62332,-0.248861
S5356,S5357,5.62332,-0.248861,5.61604,-0.248396
S5356,S5505,5.62332,-0.248861,5.62188,-0.250159
S5356,S5863,5.62332,-0.248861,5.61909,-0.250019
S5357,T0,5.61604,-0.248396,5.6074,-0.247032
S5357,T0,5.61604,-0.248396,5.6074,-0.247032
S5357,T0,5.61604,-0.248396,5.6074,-0.247032
S5357,T0,5.61604,-0.248396,5.6074,-0.247032
S5361,S5362,5.65782,-0.265155,5.67278,-0.271714
S5362,S415,5.67278,-0.271714,5.68773,-0.281729
S5368,S345,5.70596,-0.297728,5.71794,-0.308349
S5375,S14,5.69822,-0.292179,5.6877,-0.281836
S5378,S380,5.65769,-0.26566,5.65291,-0.25861
S5382,S5384,5.63458,-0.24056,5.62665,-0.25056
S5382,S5502,5.63458,-0.24056,5.627,-0.250206
S5382,S5860,5.63458,-0.24056,5.63222,-0.244333
S5384,T0,5.62665,-0.25056,5.6074,-0.247032
S5389,S3751,5.60121,-0.261183,5.59459,-0.266508
S539,S504,5.63865,-0.209678,5.63739,-0.213178
S539,S842,5.63865,-0.209678,5.6347,-0.215396
S5392,S4189,5.56921,-0.28687,5.55085,-0.330625
S5398,S5400,5.54641,-0.341893,5.54797,-0.34868
S5400,S5401,5.54797,-0.34868,5.54496,-0.384694
S5401,S99,5.54496,-0.384694,5.5392,-0.398675
S5403,S5404,5.53684,-0.406336,5.53616,-0.409036
S5404,S102,5.53616,-0.409036,5.53572,-0.412741
S5416,S5417,5.55584,-0.303924,5.55096,-0.330206
S5417,S904,5.55096,-0.330206,5.55228,-0.35876
S5419,S5420,5.55169,-0.367948,5.55122,-0.369526
S5420,S5007,5.55122,-0.369526,5.54685,-0.382532
S5423,S5424,5.53664,-0.407064,5.53537,-0.417503
S5424,T103,5.53537,-0.417503,5.53462,-0.423644
S543,S523,5.63474,-0.215243,5.62711,-0.218937
S5435,S415,5.65777,-0.265315,5.68773,-0.281729
S5435,S414,5.65777,-0.265315,5.68398,-0.277106
S5435,S5817,5.65777,-0.265315,5.65783,-0.267935
S5435,S5972,5.65777,-0.265315,5.6677,-0.270334
S5441,S346,5.71223,-0.305081,5.72564,-0.311228
S5448,S5449,5.73409,-0.313855,5.72571,-0.311431
S5449,S5450,5.72571,-0.311431,5.71154,-0.304782
S5450,S352,5.71154,-0.304782,5.70595,-0.298552
S5460,S5260,5.59878,-0.234727,5.5981,-0.233129
S5460,T5593,5.59878,-0.234727,5.60079,-0.239175
S5473,S5474,5.58098,-0.216599,5.58588,-0.217241
S5474,S241,5.58588,-0.217241,5.59872,-0.223758
S5476,S5478,5.59893,-0.22788,5.59835,-0.231789
S5478,S5479,5.59835,-0.231789,5.60081,-0.239129
S5480,S5482,5.61167,-0.245127,5.61883,-0.249906
S5482,S5483,5.61883,-0.249906,5.62367,-0.248955
S5483,S5485,5.62367,-0.248955,5.62965,-0.248018
S5485,S5331,5.62965,-0.248018,5.63251,-0.243818
S5487,S574,5.63379,-0.241691,5.639,-0.242495
S5491,S5492,5.6471,-0.236531,5.65419,-0.237297
S5492,S5338,5.65419,-0.237297,5.66102,-0.23737
S5496,S5246,5.65162,-0.23746,5.6444,-0.237586
S550,S551,5.60942,-0.212168,5.60759,-0.207609
S5502,S5356,5.627,-0.250206,5.62332,-0.248861
S5505,T0,5.62188,-0.250159,5.6074,-0.247032
S551,S552,5.60759,-0.207609,5.5947,-0.202178
S551,S2760,5.60759,-0.207609,5.60326,-0.204865
S551,S3313,5.60759,-0.207609,5.61277,-0.221197
S551,T1328,5.60759,-0.207609,5.60746,-0.217957
S551,S482,5.60759,-0.207609,5.60802,-0.245941
S551,S3813,5.60759,-0.207609,5.60945,-0.210432
S551,S3851,5.60759,-0.207609,5.60867,-0.242101
S5510,S1387,5.57947,-0.210663,5.58122,-0.209368
S5513,S2943,5.58238,-0.208661,5.56406,-0.201824
S5513,S27,5.58238,-0.208661,5.58337,-0.208371
S5519,S552,5.5921,-0.205401,5.5947,-0.202178
S552,S553,5.5947,-0.202178,5.59258,-0.204003
S552,S5521,5.5947,-0.202178,5.59644,-0.199519
S552,S2879,5.5947,-0.202178,5.59027,-0.182944
S552,S2194,5.5947,-0.202178,5.59826,-0.198371
S552,S553,5.5947,-0.202178,5.59258,-0.204003
S5521,T3443,5.59644,-0.199519,5.59803,-0.198444
S5527,T2196,5.57767,-0.212026,5.57357,-0.214978
S553,S6076,5.59258,-0.204003,5.59096,-0.206427
S553,S554,5.59258,-0.204003,5.5882,-0.207484
S553,S3441,5.59258,-0.204003,5.59468,-0.202254
S553,S3704,5.59258,-0.204003,5.59898,-0.210814
S5535,S5537,5.5651,-0.1446,5.56937,-0.147489
S5535,S4102,5.5651,-0.1446,5.58874,-0.097328
S554,S555,5.5882,-0.207484,5.5841,-0.208234
S5544,S766,5.59475,-0.087517,5.60054,-0.0801383
S555,S27,5.5841,-0.208234,5.58337,-0.208371
S5550,S5551,5.62893,-0.089915,5.64028,-0.120013
S5551,S5552,5.64028,-0.120013,5.62108,-0.173991
S5552,S682,5.62108,-0.173991,5.61836,-0.191623
S5564,S5568,5.59931,-0.236171,5.59889,-0.224001
S5568,S231,5.59889,-0.224001,5.58872,-0.218139
S557,T558,5.58158,-0.209049,5.57949,-0.209795
S5571,S5572,5.57572,-0.216742,5.5676,-0.2151
S5572,S5574,5.5676,-0.2151,5.56309,-0.213937
S5574,S1728,5.56309,-0.213937,5.55206,-0.210975
S5577,T3099,5.54893,-0.21049,5.54566,-0.207564
S5581,S5583,5.57619,-0.223057,5.57738,-0.223231
S5583,S5584,5.57738,-0.223231,5.58138,-0.223654
S5584,S5585,5.58138,-0.223654,5.58787,-0.226755
S5585,S5587,5.58787,-0.226755,5.59094,-0.230508
S5587,S5589,5.59094,-0.230508,5.59409,-0.232544
S5589,S5590,5.59409,-0.232544,5.59415,-0.232916
S5590,S2790,5.59415,-0.232916,5.59874,-0.234242
S5596,S1366,5.59167,-0.231724,5.58793,-0.226911
S5598,S5599,5.58548,-0.225276,5.58293,-0.224145
S5599,S5600,5.58293,-0.224145,5.57856,-0.223391
S5600,S5602,5.57856,-0.223391,5.57374,-0.221324
S5602,T1497,5.57374,-0.221324,5.56953,-0.218609
S5606,S41,5.59657,-0.233335,5.58929,-0.232349
S561,S562,5.58201,-0.208783,5.58715,-0.207656
S561,S1337,5.58201,-0.208783,5.58969,-0.207225
S561,S3451,5.58201,-0.208783,5.57152,-0.213225
S5610,S47,5.57755,-0.227661,5.57423,-0.230747
S5613,S5615,5.57213,-0.230981,5.56814,-0.234721
S5615,T75,5.56814,-0.234721,5.56507,-0.235921
S5619,S81,5.59154,-0.232988,5.59782,-0.233524
S562,S563,5.58715,-0.207656,5.59146,-0.205998
S5624,S3975,5.57432,-0.179432,5.57059,-0.180332
S5627,S5628,5.56376,-0.181469,5.56285,-0.181647
S5628,S5629,5.56285,-0.181647,5.5618,-0.181817
S5629,S1069,5.5618,-0.181817,5.55961,-0.182148
S563,S564,5.59146,-0.205998,5.59829,-0.198232
S5631,T1442,5.55498,-0.183329,5.55346,-0.184181
S5635,S1189,5.55401,-0.183674,5.55636,-0.182718
S564,S566,5.59829,-0.198232,5.6029,-0.200339
S564,S566,5.59829,-0.198232,5.6029,-0.200339
S564,S566,5.59829,-0.198232,5.6029,-0.200339
S564,S2885,5.59829,-0.198232,5.59468,-0.202276
S5641,S5642,5.57019,-0.180383,5.57337,-0.17966
S5642,S5644,5.57337,-0.17966,5.58104,-0.176085
S5644,T5622,5.58104,-0.176085,5.58882,-0.179427
S5649,S5650,5.60707,-0.207272,5.60319,-0.201017
S5650,S5652,5.60319,-0.201017,5.59488,-0.18878
S5652,S2879,5.59488,-0.18878,5.59027,-0.182944
S5658,S5659,5.61155,-0.231228,5.61055,-0.234539
S566,S567,5.6029,-0.200339,5.60501,-0.203651
S566,S567,5.6029,-0.200339,5.60501,-0.203651
S566,S569,5.6029,-0.200339,5.60749,-0.207327
S566,S569,5.6029,-0.200339,5.60749,-0.207327
S566,S3323,5.6029,-0.200339,5.59988,-0.197267
S5663,S5664,5.61735,-0.310927,5.61408,-0.313565
S5664,S5665,5.61408,-0.313565,5.61263,-0.31497
S5665,S5666,5.61263,-0.31497,5.60882,-0.322827
S5666,S5667,5.60882,-0.322827,5.60883,-0.325557
S5667,T5668,5.60883,-0.325557,5.6092,-0.329638
S567,S3741,5.60501,-0.203651,5.59992,-0.196033
S567,S3642,5.60501,-0.203651,5.59391,-0.194835
S5672,S5673,5.60889,-0.326614,5.60894,-0.318085
S5673,S5674,5.60894,-0.318085,5.61255,-0.314854
S5674,S5675,5.61255,-0.314854,5.61421,-0.313457
S5675,S5677,5.61421,-0.313457,5.61771,-0.310533
S5677,S5678,5.61771,-0.310533,5.62324,-0.305955
S5678,S1695,5.62324,-0.305955,5.62526,-0.306477
S5680,S3177,5.62513,-0.28438,5.60727,-0.256836
S5680,S5962,5.62513,-0.28438,5.62359,-0.279624
S5682,S5683,5.60768,-0.254436,5.60943,-0.250755
S5683,T0,5.60943,-0.250755,5.6074,-0.247032
S5687,S5688,5.64626,-0.210535,5.64991,-0.209914
S5688,S831,5.64991,-0.209914,5.65021,-0.209769
S569,S567,5.60749,-0.207327,5.60501,-0.203651
S569,S6089,5.60749,-0.207327,5.60968,-0.211944
S569,S6136,5.60749,-0.207327,5.6095,-0.212132
S569,S570,5.60749,-0.207327,5.60897,-0.216542
S569,S785,5.60749,-0.207327,5.62116,-0.220822
S569,S1336,5.60749,-0.207327,5.59239,-0.204243
S569,S2208,5.60749,-0.207327,5.61239,-0.201319
S569,S2782,5.60749,-0.207327,5.61293,-0.202042
S569,S3323,5.60749,-0.207327,5.59988,-0.197267
S569,S2958,5.60749,-0.207327,5.59181,-0.205657
S569,S3696,5.60749,-0.207327,5.59215,-0.195453
S5694,S5695,5.6751,-0.20343,5.69103,-0.197645
S5695,T798,5.69103,-0.197645,5.70361,-0.210458
S5699,S5700,5.70066,-0.207143,5.69824,-0.204972
S57,S58,5.57343,-0.231271,5.5839,-0.231237
S57,S5885,5.57343,-0.231271,5.57092,-0.232334
S570,T251,5.60897,-0.216542,5.62079,-0.225837
S5700,S801,5.69824,-0.204972,5.69613,-0.202804
S5702,S5703,5.69504,-0.201673,5.69201,-0.198926
S5703,S3153,5.69201,-0.198926,5.68688,-0.194685
S5705,S5706,5.68057,-0.201861,5.67175,-0.20456
S5706,S300,5.67175,-0.20456,5.66767,-0.205202
S5710,S5712,5.66121,-0.205662,5.65832,-0.207125
S5712,S5713,5.65832,-0.207125,5.6435,-0.210153
S5712,S5760,5.65832,-0.207125,5.65626,-0.208003
S5713,S5714,5.6435,-0.210153,5.6418,-0.211017
S5714,S5715,5.6418,-0.211017,5.63721,-0.210836
S5715,S504,5.63721,-0.210836,5.63739,-0.213178
S5721,T0,5.6086,-0.24265,5.6074,-0.247032
S5726,S3752,5.58755,-0.271571,5.58476,-0.274792
S5730,S1892,5.58911,-0.281928,5.59023,-0.284215
S5733,S5734,5.59312,-0.28862,5.59889,-0.290782
S5734,T5735,5.59889,-0.290782,5.60063,-0.292168
S5739,S3760,5.58434,-0.274494,5.58983,-0.269604
S574,S3284,5.639,-0.242495,5.6437,-0.237885
S574,S575,5.639,-0.242495,5.66719,-0.270438
S574,S3788,5.639,-0.242495,5.6423,-0.238479
S5746,T0,5.60501,-0.252268,5.6074,-0.247032
S575,S576,5.66719,-0.270438,5.6727,-0.271724
S5752,S5753,5.65148,-0.209451,5.65982,-0.206381
S5753,T5754,5.65982,-0.206381,5.66704,-0.204694
S5757,S302,5.66147,-0.205643,5.66118,-0.205757
S576,S414,5.6727,-0.271724,5.68398,-0.277106
S5760,S304,5.65626,-0.208003,5.64983,-0.209961
S5762,S842,5.63868,-0.209577,5.6347,-0.215396
S5769,S5770,5.60937,-0.23828,5.60846,-0.243728
S5770,T0,5.60846,-0.243728,5.6074,-0.247032
S5777,S451,5.62886,-0.263516,5.62809,-0.261642
S5779,T0,5.62116,-0.262662,5.6074,-0.247032
S5784,S5785,5.5732,-0.150114,5.57288,-0.148877
S5785,S5786,5.57288,-0.148877,5.57448,-0.146608
S5786,S5788,5.57448,-0.146608,5.57276,-0.144385
S5788,S5789,5.57276,-0.144385,5.57312,-0.141438
S5789,S5790,5.57312,-0.141438,5.57517,-0.139061
S5790,S5791,5.57517,-0.139061,5.57796,-0.139882
S5791,S5793,5.57796,-0.139882,5.5828,-0.141624
S5793,S5794,5.5828,-0.141624,5.58549,-0.141938
S5794,S5795,5.58549,-0.141938,5.58632,-0.140774
S5795,S5796,5.58632,-0.140774,5.58704,-0.139579
S5796,T5797,5.58704,-0.139579,5.58739,-0.138276
S58,S33,5.5839,-0.231237,5.60074,-0.239104
S5800,S5801,5.58426,-0.142692,5.5757,-0.138539
S5801,S5802,5.5757,-0.138539,5.57271,-0.149322
S5802,S5803,5.57271,-0.149322,5.5732,-0.150041
S5803,S5805,5.5732,-0.150041,5.57623,-0.152106
S5805,S5807,5.57623,-0.152106,5.58825,-0.162986
S5807,T5622,5.58825,-0.162986,5.58882,-0.179427
S581,S582,5.69039,-0.282869,5.69232,-0.284219
S5811,S5812,5.63337,-0.250906,5.63558,-0.250694
S5812,S5813,5.63558,-0.250694,5.63813,-0.250549
S5813,S365,5.63813,-0.250549,5.65408,-0.259787
S5815,S5435,5.65721,-0.264226,5.65777,-0.265315
S5817,S5818,5.65783,-0.267935,5.65894,-0.270536
S5818,S5820,5.65894,-0.270536,5.65779,-0.278409
S582,S5977,5.69232,-0.284219,5.70842,-0.286944
S582,S583,5.69232,-0.284219,5.69535,-0.28616
S5820,S5821,5.65779,-0.278409,5.65648,-0.28194
S5821,T370,5.65648,-0.28194,5.6545,-0.285153
S5825,S369,5.65693,-0.280734,5.65833,-0.27574
S5828,S5829,5.65892,-0.269663,5.65808,-0.267065
S5829,S378,5.65808,-0.267065,5.65777,-0.265466
S583,S585,5.69535,-0.28616,5.70807,-0.287039
S5834,S5357,5.62198,-0.248962,5.61604,-0.248396
S5840,S5328,5.61753,-0.249559,5.62274,-0.248446
S5842,S5843,5.62718,-0.251671,5.62809,-0.251254
S5843,S5844,5.62809,-0.251254,5.6322,-0.244196
S5844,S5845,5.6322,-0.244196,5.63534,-0.24032
S5845,S5847,5.63534,-0.24032,5.64217,-0.238529
S5847,S3284,5.64217,-0.238529,5.6437,-0.237885
S585,S587,5.70807,-0.287039,5.71013,-0.286415
S5850,T5241,5.65894,-0.237319,5.66086,-0.237406
S5854,S3288,5.65116,-0.237335,5.64753,-0.236597
S5860,S19,5.63222,-0.244333,5.62688,-0.251018
S5863,T0,5.61909,-0.250019,5.6074,-0.247032
S5867,S5868,5.5935,-0.233315,5.59772,-0.233747
S5868,S5869,5.59772,-0.233747,5.59887,-0.234774
S5869,S5870,5.59887,-0.234774,5.59991,-0.237631
S587,S588,5.71013,-0.286415,5.71588,-0.283164
S5870,S5260,5.59991,-0.237631,5.5981,-0.233129
S5870,S5871,5.59991,-0.237631,5.60054,-0.238763
S5871,T0,5.60054,-0.238763,5.6074,-0.247032
S5876,S5877,5.59074,-0.232586,5.58774,-0.23277
S5877,S5878,5.58774,-0.23277,5.58508,-0.231706
S5878,S5880,5.58508,-0.231706,5.581,-0.229722
S588,S590,5.71588,-0.283164,5.71792,-0.281653
S5880,S5881,5.581,-0.229722,5.57927,-0.228224
S5881,S5882,5.57927,-0.228224,5.57684,-0.227884
S5882,S57,5.57684,-0.227884,5.57343,-0.231271
S5885,S5886,5.57092,-0.232334,5.56914,-0.234134
S5886,T75,5.56914,-0.234134,5.56507,-0.235921
S5892,S4162,5.54431,-0.227698,5.53672,-0.223316
S590,S591,5.71792,-0.281653,5.71941,-0.280557
S5904,S5905,5.66261,-0.070571,5.66811,-0.056992
S5905,S5906,5.66811,-0.056992,5.6697,-0.052832
S5906,S719,5.6697,-0.052832,5.68232,-0.025063
S5908,T679,5.68798,-0.030117,5.6869,-0.0323839
S591,S5981,5.71941,-0.280557,5.7216,-0.279134
S591,S592,5.71941,-0.280557,5.72259,-0.278378
S5912,S684,5.61826,-0.191791,5.61279,-0.226945
S5912,S6173,5.61826,-0.191791,5.61162,-0.231194
S5917,S5918,5.57645,-0.290101,5.577,-0.295888
S5918,S5919,5.577,-0.295888,5.57718,-0.299511
S5919,S5921,5.57718,-0.299511,5.57752,-0.306308
S592,S593,5.72259,-0.278378,5.72399,-0.277043
S5921,T5922,5.57752,-0.306308,5.57665,-0.309575
S5925,S5926,5.57734,-0.30777,5.57727,-0.301767
S5926,S5927,5.57727,-0.301767,5.57715,-0.299928
S5927,S5928,5.57715,-0.299928,5.57647,-0.29401
S5928,S5929,5.57647,-0.29401,5.5758,-0.290418
S5929,S1960,5.5758,-0.290418,5.57097,-0.285483
S593,S595,5.72399,-0.277043,5.72843,-0.275881
S593,S594,5.72399,-0.277043,5.7264,-0.276474
S5933,S3760,5.58689,-0.2716,5.58983,-0.269604
S594,S595,5.7264,-0.276474,5.72843,-0.275881
S5943,S5944,5.63397,-0.326758,5.63759,-0.331584
S5944,S1677,5.63759,-0.331584,5.63894,-0.33259
S5946,S5947,5.64056,-0.334663,5.64192,-0.338736
S5947,S5949,5.64192,-0.338736,5.64261,-0.341554
S5949,S1682,5.64261,-0.341554,5.64345,-0.344429
S595,S596,5.72843,-0.275881,5.73234,-0.272846
S595,S596,5.72843,-0.275881,5.73234,-0.272846
S5951,S5952,5.64015,-0.348929,5.63952,-0.350466
S5952,S5953,5.63952,-0.350466,5.63785,-0.352264
S5953,T5954,5.63785,-0.352264,5.63768,-0.352551
S5957,S1697,5.62673,-0.308944,5.62162,-0.298803
S5959,S5680,5.62631,-0.285453,5.62513,-0.28438
S596,T5985,5.73234,-0.272846,5.73509,-0.272003
S596,T597,5.73234,-0.272846,5.73498,-0.272013
S5962,S5963,5.62359,-0.279624,5.61739,-0.276317
S5963,S5964,5.61739,-0.276317,5.60865,-0.263625
S5964,S5965,5.60865,-0.263625,5.60586,-0.260149
S5965,S5966,5.60586,-0.260149,5.60722,-0.258569
S5965,S3177,5.60586,-0.260149,5.60727,-0.256836
S5966,T0,5.60722,-0.258569,5.6074,-0.247032
S5970,S5435,5.64577,-0.247248,5.65777,-0.265315
S5972,S415,5.6677,-0.270334,5.68773,-0.281729
S5977,S5978,5.70842,-0.286944,5.71321,-0.284456
S5978,S5979,5.71321,-0.284456,5.71747,-0.282019
S5979,S591,5.71747,-0.282019,5.71941,-0.280557
S5981,S593,5.7216,-0.279134,5.72399,-0.277043
S5988,S5989,5.72254,-0.278421,5.71018,-0.286456
S5989,S5990,5.71018,-0.286456,5.70725,-0.287127
S5990,S5991,5.70725,-0.287127,5.69212,-0.284169
S5991,S14,5.69212,-0.284169,5.6877,-0.281836
S5994,S5203,5.67237,-0.271994,5.6689,-0.271105
S5998,S620,5.65297,-0.258739,5.64835,-0.251258
S6,T7,5.65788,-0.325033,5.66366,-0.366609
S60,S34,5.60163,-0.240546,5.60264,-0.241701
S60,S62,5.60163,-0.240546,5.60462,-0.244763
S600,S601,5.73228,-0.272892,5.72854,-0.275867
S6001,S5357,5.63266,-0.2435,5.61604,-0.248396
S6001,S19,5.63266,-0.2435,5.62688,-0.251018
S6003,T0,5.61471,-0.246334,5.6074,-0.247032
S6007,S2225,5.57623,-0.208791,5.574,-0.197472
S601,S602,5.72854,-0.275867,5.7267,-0.276487
S6012,S6014,5.57038,-0.187247,5.56706,-0.182639
S6014,S6015,5.56706,-0.182639,5.5632,-0.182287
S6015,S1069,5.5632,-0.182287,5.55961,-0.182148
S6017,T1442,5.55457,-0.181795,5.55346,-0.184181
S602,S603,5.7267,-0.276487,5.72468,-0.276712
S6021,S1188,5.56028,-0.182128,5.56585,-0.18116
S6024,S6025,5.57122,-0.188491,5.57601,-0.208751
S6025,S3162,5.57601,-0.208751,5.6079,-0.245762
S603,S605,5.72468,-0.276712,5.72169,-0.27909
S6032,S3217,5.606,-0.259957,5.60899,-0.26394
S6034,S6035,5.61126,-0.265919,5.61213,-0.267705
S6035,S6036,5.61213,-0.267705,5.61265,-0.268951
S6036,T3219,5.61265,-0.268951,5.61388,-0.270781
S6040,S6041,5.61263,-0.268953,5.6118,-0.267993
S6041,S5965,5.6118,-0.267993,5.60586,-0.260149
S605,S606,5.72169,-0.27909,5.71902,-0.280846
S6053,S6054,5.61123,-0.266022,5.61182,-0.268121
S6054,S1734,5.61182,-0.268121,5.61686,-0.276219
S6057,S6059,5.62983,-0.285973,5.63111,-0.290541
S6059,S6060,5.63111,-0.290541,5.63124,-0.295164
S606,S607,5.71902,-0.280846,5.71818,-0.281478
S6060,T6061,5.63124,-0.295164,5.63139,-0.297853
S6063,S6064,5.6312,-0.292585,5.62502,-0.284156
S6064,S6065,5.62502,-0.284156,5.61902,-0.276677
S6065,S6066,5.61902,-0.276677,5.61548,-0.274097
S6066,S6067,5.61548,-0.274097,5.61364,-0.273317
S6067,S6068,5.61364,-0.273317,5.60915,-0.264012
S6068,T0,5.60915,-0.264012,5.6074,-0.247032
S607,S608,5.71818,-0.281478,5.71584,-0.28319
S6076,S6077,5.59096,-0.206427,5.58405,-0.208203
S6077,S5513,5.58405,-0.208203,5.58238,-0.208661
S608,S609,5.71584,-0.28319,5.7088,-0.286833
S6081,S238,5.56125,-0.206133,5.55745,-0.205691
S6083,T244,5.55406,-0.204885,5.54863,-0.201709
S6089,S6091,5.60968,-0.211944,5.60863,-0.216588
S609,S611,5.7088,-0.286833,5.7018,-0.285612
S6091,T1328,5.60863,-0.216588,5.60746,-0.217957
S6095,S6097,5.63782,-0.126252,5.64043,-0.107697
S6097,S6098,5.64043,-0.107697,5.6361,-0.102515
S6098,S6099,5.6361,-0.102515,5.63486,-0.100208
S6099,S6100,5.63486,-0.100208,5.63217,-0.095283
S6100,S3630,5.63217,-0.095283,5.62868,-0.089809
S6102,S6104,5.62765,-0.0870269,5.62488,-0.075811
S6104,S6105,5.62488,-0.075811,5.62326,-0.073024
S6105,T5548,5.62326,-0.073024,5.62264,-0.069477
S6109,S6110,5.62504,-0.076492,5.62539,-0.078328
S611,S613,5.7018,-0.285612,5.69596,-0.286552
S6110,S6111,5.62539,-0.078328,5.63809,-0.105067
S6111,S6112,5.63809,-0.105067,5.64276,-0.110182
S6112,S6113,5.64276,-0.110182,5.63766,-0.12652
S6113,S6115,5.63766,-0.12652,5.63238,-0.139479
S6115,S6116,5.63238,-0.139479,5.63196,-0.140617
S6116,S6117,5.63196,-0.140617,5.62089,-0.173949
S6117,S732,5.62089,-0.173949,5.6157,-0.212086
S6125,S6126,5.59474,-0.188537,5.59336,-0.185367
S6126,S2879,5.59336,-0.185367,5.59027,-0.182944
S613,S614,5.69596,-0.286552,5.6911,-0.28339
S6136,S6138,5.6095,-0.212132,5.61126,-0.217831
S6138,S6139,5.61126,-0.217831,5.61472,-0.225311
S6139,S6140,5.61472,-0.225311,5.61984,-0.225933
S614,S14,5.6911,-0.28339,5.6877,-0.281836
S6140,T251,5.61984,-0.225933,5.62079,-0.225837
S6144,S696,5.64146,-0.250777,5.65123,-0.250821
S6150,S6151,5.65631,-0.253259,5.65202,-0.250727
S6151,S6153,5.65202,-0.250727,5.6578,-0.265531
S6153,S6155,5.6578,-0.265531,5.64284,-0.24901
S6155,S19,5.64284,-0.24901,5.62688,-0.251018
S6162,S6164,5.68131,-0.024835,5.6792,-0.022384
S6164,S6165,5.6792,-0.022384,5.68256,-0.014002
S6165,S6166,5.68256,-0.014002,5.6732,-0.009901
S6166,S6167,5.6732,-0.009901,5.65803,-0.003585
S6167,S725,5.65803,-0.003585,5.65288,-0.0008995
S617,S380,5.65779,-0.265495,5.65291,-0.25861
S6173,S6174,5.61162,-0.231194,5.60877,-0.242233
S6174,T0,5.60877,-0.242233,5.6074,-0.247032
S6184,S346,5.71217,-0.305044,5.72564,-0.311228
S6186,S6188,5.7301,-0.312451,5.75352,-0.321183
S6188,S635,5.75352,-0.321183,5.76196,-0.325956
S6190,S6191,5.76075,-0.326516,5.75663,-0.332498
S6191,S6192,5.75663,-0.332498,5.7479,-0.345425
S6192,S6194,5.7479,-0.345425,5.74012,-0.35687
S6194,S6195,5.74012,-0.35687,5.73879,-0.35392
