index,long_B,stopA_id,stopB_id,lat_A,long_A,lat_B,distance,time
1345,-0.167787,S287,T288,5.70023,-0.171587,5.70447,887,119
1346,-0.17977,S2879,T2880,5.59027,-0.182944,5.58888,1487,263
1347,-0.17977,S2879,T2880,5.59027,-0.182944,5.58888,1487,263
1348,-0.17977,S2879,T2880,5.59027,-0.182944,5.58888,1487,263
1349,-0.17977,S2879,T2880,5.59027,-0.182944,5.58888,1487,263
1350,-0.203297,S2885,S2886,5.59468,-0.202276,5.59339,182,24
1351,-0.205446,S2885,S3326,5.59468,-0.202276,5.59204,525,91
1352,-0.198444,S2885,T3443,5.59468,-0.202276,5.59803,578,96
1353,-0.209171,S2886,T470,5.59339,-0.203297,5.59591,901,203
1354,-0.207018,S2895,S2896,5.57927,-0.203353,5.59229,1916,527
1355,-0.207692,S2896,S2897,5.59229,-0.207018,5.5947,366,88
1356,-0.209171,S2897,T470,5.5947,-0.207692,5.59591,214,57
1357,-0.209171,S2897,T470,5.5947,-0.207692,5.59591,214,57
1358,-0.209171,S2897,T470,5.5947,-0.207692,5.59591,214,57
1359,-0.207086,S2901,S1388,5.58683,-0.20771,5.59011,375,97
1360,-0.209368,S2901,S1387,5.58683,-0.20771,5.58122,662,253
1361,-0.214898,S2903,S2904,5.58011,-0.210158,5.57359,904,255
1362,-0.213558,S2904,T1044,5.57359,-0.214898,5.57108,356,99
1363,-0.171914,S291,S292,5.70025,-0.171972,5.69424,667,69
1364,-0.207692,S2911,S2897,5.59363,-0.206633,5.5947,167,38
1365,-0.171463,S292,S293,5.69424,-0.171914,5.68423,1111,112
1366,-0.247032,S2925,T0,5.60427,-0.244311,5.6074,2761,544
1367,-0.172131,S293,S294,5.68423,-0.171463,5.68093,390,40
1368,-0.209171,S2931,T470,5.59834,-0.212207,5.59591,432,87
1369,-0.209171,S2938,T470,5.59845,-0.217003,5.59591,1004,195
1370,-0.17822,S294,S296,5.68093,-0.172131,5.66733,1730,205
1371,-0.173272,S294,S2536,5.68093,-0.172131,5.67781,370,67
1372,-0.206133,S2943,S6081,5.56406,-0.201824,5.56125,710,164
1373,-0.205691,S2943,S238,5.56406,-0.201824,5.55745,1136,202
1374,-0.201709,S2945,T244,5.55395,-0.204832,5.54863,1012,276
1375,-0.206263,S2949,S2950,5.5582,-0.205674,5.56359,913,170
1376,-0.206652,S2950,S2951,5.56359,-0.206263,5.56701,802,168
1377,-0.213444,S2951,S2952,5.56701,-0.206652,5.57231,1264,239
1378,-0.209962,S2952,S2953,5.57231,-0.213444,5.57709,676,130
1379,-0.207826,S2953,S2954,5.57709,-0.209962,5.57795,361,86
1380,-0.206991,S2954,S2955,5.57795,-0.207826,5.58306,1034,261
1381,-0.207515,S2955,S2956,5.58306,-0.206991,5.58783,676,194
1382,-0.207225,S2956,S1337,5.58783,-0.207515,5.58969,209,49
1383,-0.207692,S2958,S2897,5.59181,-0.205657,5.5947,450,107
1384,-0.207726,S2958,S3424,5.59181,-0.205657,5.58633,677,176
1385,-0.195923,S296,S297,5.66733,-0.17822,5.66746,1959,242
1386,-0.27809,S2963,T2964,5.59789,-0.276659,5.59782,167,43
1387,-0.199338,S297,S299,5.66746,-0.195923,5.66744,378,61
1388,-0.246312,S2971,S853,5.59873,-0.26319,5.60769,2145,202
1389,-0.233679,S2974,S2975,5.60863,-0.240021,5.61046,732,64
1390,-0.227524,S2975,S2976,5.61046,-0.233679,5.61202,2430,335
1391,-0.225837,S2976,T251,5.61202,-0.227524,5.62079,3394,324
1392,-0.23611,S2981,S2982,5.61058,-0.234195,5.61013,3999,474
1393,-0.24579,S2982,S2357,5.61013,-0.23611,5.60781,8468,1187
1394,-0.205202,S299,S300,5.66744,-0.199338,5.66767,649,112
1395,-0.268183,S2991,T2838,5.60115,-0.261169,5.59229,2409,317
1396,-0.234296,S2998,S3000,5.60594,-0.249552,5.61017,3407,394
1397,-0.31257,S3,S4,5.59908,-0.29073,5.62748,13806,2772
1398,-0.2046,S300,S301,5.66767,-0.205202,5.66489,344,61
1399,-0.2046,S300,S301,5.66767,-0.205202,5.66489,344,61
1400,-0.205662,S300,S5710,5.66767,-0.205202,5.66121,777,132
1401,-0.226798,S3000,S3001,5.61017,-0.234296,5.61255,1596,127
1402,-0.193986,S3001,S2522,5.61255,-0.226798,5.61747,3680,199
1403,-0.174665,S3003,S3004,5.61996,-0.185724,5.62217,1387,123
1404,-0.178125,S3004,S2523,5.62217,-0.174665,5.64155,2418,267
1405,-0.178125,S3004,S2523,5.62217,-0.174665,5.64155,2418,267
1406,-0.178236,S3007,S3008,5.65184,-0.180065,5.66054,1015,71
1407,-0.176689,S3008,S278,5.66054,-0.178236,5.66794,850,88
1408,-0.205757,S301,S302,5.66489,-0.2046,5.66118,441,72
1409,-0.205757,S301,S302,5.66489,-0.2046,5.66118,441,72
1410,-0.207723,S301,S303,5.66489,-0.2046,5.65704,945,156
1411,-0.0141077,S3016,S722,5.62224,-0.178717,5.68279,19830,1020
1412,-0.207723,S302,S303,5.66118,-0.205757,5.65704,505,84
1413,-0.209961,S302,S304,5.66118,-0.205757,5.64983,1348,225
1414,-0.207125,S302,S5712,5.66118,-0.205757,5.65832,352,58
1415,0.0023618,S3020,S726,5.65082,0.0004795,5.64738,1392,136
1416,0.0023618,S3020,S726,5.65082,0.0004795,5.64738,1392,136
1417,0.004512,S3022,T3023,5.63494,0.005061,5.63062,1149,188
1418,-0.025576,S3026,S3027,5.63861,0.00689,5.68241,7448,680
1419,-0.097658,S3027,S3028,5.68241,-0.025576,5.65349,8627,368
1420,-0.123058,S3028,S3030,5.65349,-0.097658,5.64319,3035,135
1421,-0.209961,S303,S304,5.65704,-0.207723,5.64983,839,140
1422,-0.218873,S303,S306,5.65704,-0.207723,5.62707,4163,652
1423,-0.129009,S3030,S3032,5.64319,-0.123058,5.64082,709,32
1424,-0.145785,S3032,S3034,5.64082,-0.129009,5.63412,2000,85
1425,-0.194835,S3032,S3642,5.64082,-0.129009,5.59391,11442,1020
1426,-0.150056,S3034,S3035,5.63412,-0.145785,5.63221,519,23
1427,-0.173981,S3035,S3036,5.63221,-0.150056,5.62384,2809,129
1428,-0.191623,S3036,S682,5.62384,-0.173981,5.61836,2046,128
1429,-0.24909,S3039,S3040,5.61233,-0.228305,5.6065,8941,1001
1430,-0.215748,S304,S305,5.64983,-0.209961,5.63416,2282,347
1431,-0.209678,S304,S539,5.64983,-0.209961,5.63865,1409,177
1432,-0.209342,S304,S815,5.64983,-0.209961,5.63898,1349,164
1433,-0.209678,S304,S539,5.64983,-0.209961,5.63865,1409,177
1434,-0.209577,S304,S5762,5.64983,-0.209961,5.63868,1397,176
1435,-0.245762,S3040,S3162,5.6065,-0.24909,5.6079,400,40
1436,-0.245762,S3040,S3162,5.6065,-0.24909,5.6079,400,40
1437,-0.236873,S3043,S1927,5.57184,-0.24725,5.56581,1332,235
1438,-0.21306,S3046,T113,5.55414,-0.214345,5.55108,498,153
1439,-0.218873,S305,S306,5.63416,-0.215748,5.62707,1042,165
1440,-0.235657,S3050,S1350,5.5592,-0.225665,5.56501,1723,391
1441,-0.26558,S3053,S3055,5.58061,-0.262417,5.5873,901,225
1442,-0.268183,S3055,T2838,5.5873,-0.26558,5.59229,4737,1000
1443,-0.225837,S306,T251,5.62707,-0.218873,5.62079,1340,213
1444,-0.226022,S306,T232,5.62707,-0.218873,5.62117,1335,212
1445,-0.223636,S306,S2351,5.62707,-0.218873,5.62098,1111,155
1446,-0.226714,S306,S752,5.62707,-0.218873,5.61281,3010,289
1447,-0.280033,S3060,S3061,5.61177,-0.279721,5.61184,42,15
1448,-0.284537,S3061,T5215,5.61184,-0.280033,5.6122,605,188
1449,-0.284745,S3061,T3062,5.61184,-0.280033,5.61188,569,177
1450,-0.268183,S3065,T2838,5.61101,-0.279626,5.59229,5484,959
1451,-0.272671,S3069,S3070,5.59657,-0.270753,5.59945,384,72
1452,-0.275817,S3070,T2062,5.59945,-0.272671,5.60525,737,173
1453,-0.275592,S3070,S3083,5.59945,-0.272671,5.60584,817,200
1454,-0.272502,S3074,S874,5.60031,-0.273246,5.5991,158,33
1455,-0.272598,S3074,S3094,5.60031,-0.273246,5.59938,126,28
1456,-0.274761,S3081,S3082,5.60138,-0.273769,5.60298,209,60
1457,-0.275592,S3082,S3083,5.60298,-0.274761,5.60584,361,86
1458,-0.275343,S3083,S3085,5.60584,-0.275592,5.61229,799,146
1459,-0.276219,S3083,S1734,5.60584,-0.275592,5.61686,1317,230
1460,-0.282839,S3085,T865,5.61229,-0.275343,5.62377,1700,360
1461,-0.275102,S3089,S3090,5.62231,-0.278276,5.61057,1377,209
1462,-0.275816,S3090,S3092,5.61057,-0.275102,5.60567,639,128
1463,-0.273246,S3092,S3074,5.60567,-0.275816,5.60031,670,150
1464,-0.2699,S3092,S3868,5.60567,-0.275816,5.59472,1397,356
1465,-0.268183,S3094,T2838,5.59938,-0.272598,5.59229,4289,813
1466,-0.207564,S3098,T3099,5.54684,-0.210584,5.54566,467,135
1467,-0.237655,S31,S32,5.59915,-0.236031,5.59983,210,78
1468,-0.154268,S310,S312,5.61752,-0.193762,5.64685,7368,821
1469,-0.197106,S3105,S3106,5.58658,-0.192782,5.57703,1167,93
1470,-0.201259,S3106,S3107,5.57703,-0.197106,5.56826,1084,123
1471,-0.204697,S3107,S3108,5.56826,-0.201259,5.56259,950,140
1472,-0.205691,S3108,S238,5.56259,-0.204697,5.55745,687,113
1473,-0.247032,S3114,T0,5.60543,-0.245302,5.6074,2636,526
1474,-0.150011,S312,S313,5.64685,-0.154268,5.64918,562,105
1475,-0.172712,S3124,S2528,5.67577,-0.173618,5.67916,391,87
1476,-0.138042,S313,S314,5.64918,-0.150011,5.6458,1652,216
1477,-0.247032,S3137,T0,5.60957,-0.238116,5.6074,8093,1153
1478,-0.247032,S3137,T0,5.60957,-0.238116,5.6074,8093,1153
1479,-0.132441,S314,S315,5.6458,-0.138042,5.64847,717,79
1480,-0.216962,S3142,S3277,5.63561,-0.215062,5.63718,274,60
1481,-0.204697,S3146,S3147,5.65868,-0.206927,5.66699,981,162
1482,-0.205082,S3147,S3148,5.66699,-0.204697,5.66752,97,34
1483,-0.20343,S3147,S5694,5.66699,-0.204697,5.6751,1061,221
1484,-0.194585,S3148,S3149,5.66752,-0.205082,5.68693,2971,512
1485,-0.198718,S3149,T3150,5.68693,-0.194585,5.6919,777,146
1486,-0.129539,S315,S316,5.64847,-0.132441,5.65175,543,64
1487,-0.204759,S3153,S3155,5.68688,-0.194685,5.67164,2407,382
1488,-0.201861,S3153,S5705,5.68688,-0.194685,5.68057,1362,183
1489,-0.205762,S3155,S3156,5.67164,-0.204759,5.66804,419,83
1490,-0.2046,S3156,S301,5.66804,-0.205762,5.66489,464,106
1491,-0.131607,S316,T317,5.65175,-0.129539,5.65705,632,79
1492,-0.134475,S316,S167,5.65175,-0.129539,5.64681,835,106
1493,-0.226714,S3162,S752,5.6079,-0.245762,5.61281,5251,317
1494,-0.247032,S3162,T0,5.6079,-0.245762,5.6074,5074,866
1495,-0.229452,S3162,S243,5.6079,-0.245762,5.61653,2850,178
1496,-0.247032,S3162,T0,5.6079,-0.245762,5.6074,5074,866
1497,-0.26394,S3166,S3217,5.60738,-0.256964,5.60899,991,196
1498,-0.260801,S3166,S3167,5.60738,-0.256964,5.61464,1234,232
1499,-0.260891,S3167,S144,5.61464,-0.260801,5.6161,167,34
1500,-0.2619,S3169,S3170,5.61722,-0.261209,5.61936,250,52
1501,-0.261728,S3170,S3171,5.61936,-0.2619,5.6223,424,75
1502,-0.261856,S3171,T147,5.6223,-0.261728,5.62758,621,132
1503,-0.261829,S3171,S146,5.6223,-0.261728,5.62659,493,80
1504,-0.256836,S3176,S3177,5.61052,-0.261199,5.60727,788,161
1505,-0.254436,S3177,S5682,5.60727,-0.256836,5.60768,358,75
1506,-0.251965,S3177,S881,5.60727,-0.256836,5.60543,8441,1301
1507,-0.247032,S3177,T0,5.60727,-0.256836,5.6074,6978,947
1508,-0.226945,S3185,S684,5.62398,-0.173876,5.61279,6026,365
1509,-0.18311,S3185,S3472,5.62398,-0.173876,5.58757,4956,562
1510,-0.278678,S3192,T3193,5.63761,-0.278649,5.63573,220,40
1511,-0.23916,S32,S1535,5.59983,-0.237655,5.60076,195,65
1512,-0.239104,S32,S33,5.59983,-0.237655,5.60074,188,63
1513,-0.244763,S32,S62,5.59983,-0.237655,5.60462,957,254
1514,-0.13444,S320,S321,5.64936,-0.13157,5.64675,431,55
1515,-0.295938,S3202,S3204,5.63627,-0.29248,5.63772,415,135
1516,-0.29608,S3204,T1742,5.63772,-0.295938,5.63804,53,15
1517,-0.261642,S3208,S451,5.63329,-0.283945,5.62809,2867,727
1518,-0.139398,S321,S171,5.64675,-0.13444,5.64577,575,61
1519,-0.129293,S321,S2280,5.64675,-0.13444,5.65189,841,100
1520,-0.258677,S3213,S3215,5.60742,-0.257053,5.60718,212,47
1521,-0.258677,S3213,S3215,5.60742,-0.257053,5.60718,212,47
1522,-0.259957,S3215,S6032,5.60718,-0.258677,5.606,193,43
1523,-0.263238,S3215,S3216,5.60718,-0.258677,5.60829,655,124
1524,-0.26394,S3216,S3217,5.60829,-0.263238,5.60899,110,17
1525,-0.265919,S3217,S6034,5.60899,-0.26394,5.61126,349,71
1526,-0.266022,S3217,S6053,5.60899,-0.26394,5.61123,348,69
1527,-0.26507,S3217,S3218,5.60899,-0.26394,5.61015,179,34
1528,-0.270781,S3218,T3219,5.61015,-0.26507,5.61388,848,133
1529,-0.254867,S3222,S3223,5.60833,-0.263254,5.60675,1180,246
1530,-0.247032,S3223,T0,5.60675,-0.254867,5.6074,6786,929
1531,-0.273201,S3227,S3228,5.59324,-0.268719,5.60032,943,230
1532,-0.274791,S3228,S3229,5.60032,-0.273201,5.60294,340,87
1533,-0.275817,S3229,T2062,5.60294,-0.274791,5.60525,283,59
1534,-0.150698,S323,S173,5.64751,-0.149948,5.64832,127,42
1535,-0.258796,S3233,S880,5.59238,-0.26838,5.60238,2728,579
1536,-0.212207,S3243,S2931,5.59802,-0.217084,5.59834,619,118
1537,0.00162529,S3248,T745,5.68312,-0.014112,5.6454,5038,441
1538,-0.247032,S3252,T0,5.6082,-0.245401,5.6074,7270,1046
1539,-0.169606,S326,S327,5.64211,-0.164886,5.64081,635,160
1540,-0.159744,S326,S175,5.64211,-0.164886,5.64304,585,96
1541,-0.268959,S3263,T3264,5.63096,-0.26772,5.6383,1012,266
1542,-0.171911,S327,S329,5.64081,-0.169606,5.63593,664,101
1543,-0.205381,S3271,S494,5.64374,-0.186226,5.6413,2308,256
1544,-0.218405,S3277,S3278,5.63718,-0.216962,5.63855,221,44
1545,-0.219976,S3278,S3279,5.63855,-0.218405,5.64016,250,39
1546,-0.221784,S3279,S393,5.64016,-0.219976,5.64174,266,41
1547,-0.234602,S3281,S3282,5.64853,-0.23034,5.64593,594,76
1548,-0.235319,S3282,S3283,5.64593,-0.234602,5.64724,166,38
1549,-0.237885,S3283,S3284,5.64724,-0.235319,5.6437,705,211
1550,-0.236619,S3284,S5335,5.6437,-0.237885,5.64855,569,151
1551,-0.236531,S3284,S5491,5.6437,-0.237885,5.6471,407,109
1552,-0.237319,S3284,S5850,5.6437,-0.237885,5.65894,1736,393
1553,-0.237397,S3284,S5064,5.6437,-0.237885,5.65176,937,237
1554,-0.240017,S3284,T3285,5.6437,-0.237885,5.64129,378,63
1555,-0.236329,S3284,T3790,5.6437,-0.237885,5.64701,397,100
1556,-0.237586,S3288,S5246,5.64753,-0.236597,5.6444,371,90
1557,-0.237586,S3288,S5246,5.64753,-0.236597,5.6444,371,90
1558,-0.237586,S3288,S5246,5.64753,-0.236597,5.6444,371,90
1559,-0.224544,S3288,S3290,5.64753,-0.236597,5.64404,1872,289
1560,-0.173447,S329,S181,5.63593,-0.171911,5.63008,672,92
1561,-0.217459,S3290,S3291,5.64404,-0.224544,5.63751,1070,185
1562,-0.205467,S3291,S503,5.63751,-0.217459,5.64124,1645,295
1563,-0.179354,S3294,S3295,5.64291,-0.189679,5.64053,1715,235
1564,-0.178148,S3295,S3296,5.64053,-0.179354,5.64156,239,77
1565,-0.179331,S3296,T497,5.64156,-0.178148,5.64911,852,56
1566,-0.241701,S33,S34,5.60074,-0.239104,5.60264,360,101
1567,-0.240546,S33,S60,5.60074,-0.239104,5.60163,188,66
1568,-0.240546,S33,S60,5.60074,-0.239104,5.60163,188,66
1569,-0.159882,S3300,S3301,5.65978,-0.168815,5.66447,1597,324
1570,-0.15969,S3301,T3302,5.66447,-0.159882,5.67204,842,146
1571,-0.16921,S3305,S3552,5.6598,-0.16683,5.65277,1036,121
1572,-0.202178,S3308,S552,5.59012,-0.207202,5.5947,821,139
1573,-0.222354,S3313,S3314,5.61277,-0.221197,5.61271,127,23
1574,-0.225062,S3314,S3315,5.61271,-0.222354,5.61219,344,66
1575,-0.22535,S3315,S3316,5.61219,-0.225062,5.61519,335,78
1576,-0.225957,S3316,S3317,5.61519,-0.22535,5.61978,666,115
1577,-0.225837,S3317,T251,5.61978,-0.225957,5.62079,463,220
1578,-0.191659,S332,S334,5.62846,-0.176742,5.61829,2215,155
1579,-0.176369,S332,S1586,5.62846,-0.176742,5.62086,847,62
1580,-0.178003,S332,S2547,5.62846,-0.176742,5.60452,2688,280
1581,-0.176369,S332,S1586,5.62846,-0.176742,5.62086,847,62
1582,-0.176369,S332,S1586,5.62846,-0.176742,5.62086,847,62
1583,-0.207327,S3321,S569,5.60737,-0.215234,5.60749,3894,478
1584,-0.202276,S3323,S2885,5.59988,-0.197267,5.59468,823,165
1585,-0.194835,S3323,S3642,5.59988,-0.197267,5.59391,963,225
1586,-0.20744,S3326,S3327,5.59204,-0.205446,5.58821,501,112
1587,-0.207225,S3326,S1337,5.59204,-0.205446,5.58969,334,67
1588,-0.208863,S3327,T28,5.58821,-0.20744,5.58201,713,271
1589,-0.209171,S3331,T470,5.59471,-0.207596,5.59591,221,58
1590,-0.208863,S3335,T28,5.58418,-0.208265,5.58201,256,114
1591,-0.252568,S3339,S3340,5.56182,-0.254914,5.56709,888,177
1592,-0.222999,S334,S335,5.61829,-0.191659,5.61398,3503,207
1593,-0.251482,S3340,S3341,5.56709,-0.252568,5.56861,200,48
1594,-0.235921,S3341,T75,5.56861,-0.251482,5.56507,2268,455
1595,-0.255352,S3341,S1925,5.56861,-0.251482,5.57041,527,131
1596,-0.252004,S3345,S3346,5.5644,-0.249238,5.5661,360,112
1597,-0.253853,S3346,S3347,5.5661,-0.252004,5.56564,291,82
1598,-0.255367,S3347,S3348,5.56564,-0.253853,5.56475,231,57
1599,-0.255895,S3348,S3349,5.56475,-0.255367,5.56447,66,16
1600,-0.255048,S3349,S3350,5.56447,-0.255895,5.56199,303,69
1601,-0.226945,S335,S684,5.61398,-0.222999,5.61279,455,28
1602,-0.229452,S335,S243,5.61398,-0.222999,5.61653,1049,85
1603,-0.238116,S335,S3137,5.61398,-0.222999,5.60957,5063,527
1604,-0.254513,S3350,S3351,5.56199,-0.255048,5.56055,171,23
1605,-0.25417,S3351,S3352,5.56055,-0.254513,5.55895,220,45
1606,-0.257011,S3352,T3337,5.55895,-0.25417,5.55656,539,120
1607,-0.237655,S3357,S32,5.58748,-0.23272,5.59983,1907,375
1608,-0.245172,S3360,S3361,5.59985,-0.243963,5.59716,424,81
1609,-0.247817,S3361,S3362,5.59716,-0.245172,5.599,599,126
1610,-0.248018,S3362,T2688,5.599,-0.247817,5.59936,43,6
1611,-0.21306,S3366,T113,5.57107,-0.230491,5.55108,4029,634
1612,-0.230604,S3370,S2799,5.57118,-0.229917,5.57425,467,95
1613,-0.229941,S3372,S3373,5.57945,-0.22842,5.58129,265,60
1614,-0.232782,S3373,S3375,5.58129,-0.229941,5.5875,761,164
1615,-0.236197,S3375,S3377,5.5875,-0.232782,5.58887,583,95
1616,-0.240802,S3377,S1364,5.58887,-0.236197,5.58903,686,118
1617,-0.245347,S3380,S3381,5.59537,-0.242592,5.5959,369,87
1618,-0.245376,S3381,S3382,5.5959,-0.245347,5.59876,318,59
1619,-0.248018,S3382,T2688,5.59876,-0.245376,5.59936,445,91
1620,-0.203664,S3386,S3387,5.58668,-0.206308,5.59281,1057,237
1621,-0.198371,S3387,S2194,5.59281,-0.203664,5.59826,870,161
1622,-0.205568,S3393,S3394,5.57704,-0.197045,5.55636,2847,400
1623,-0.204903,S3394,S3395,5.55636,-0.205568,5.5541,269,54
1624,-0.201709,S3395,T244,5.5541,-0.204903,5.54863,1029,278
1625,-0.201709,S3395,T244,5.5541,-0.204903,5.54863,1029,278
1626,-0.201709,S3395,T244,5.5541,-0.204903,5.54863,1029,278
1627,-0.247032,S34,T0,5.60264,-0.241701,5.6074,3106,617
1628,-0.243565,S34,S35,5.60264,-0.241701,5.60385,249,51
1629,-0.244763,S34,S62,5.60264,-0.241701,5.60462,408,90
1630,-0.282019,S340,S341,5.68802,-0.282137,5.68801,5268,675
1631,-0.217147,S3402,T883,5.54826,-0.218337,5.54963,303,70
1632,-0.210321,S3406,S3407,5.53858,-0.211603,5.53748,191,54
1633,-0.204483,S3407,S3408,5.53748,-0.210321,5.54402,1016,198
1634,-0.201709,S3408,T244,5.54402,-0.204483,5.54863,687,156
1635,-0.288713,S341,S342,5.68801,-0.282019,5.69299,2941,247
1636,-0.197636,S3412,S3413,5.57008,-0.200045,5.60125,4228,451
1637,-0.204047,S3413,S2191,5.60125,-0.197636,5.61095,1833,237
1638,-0.199162,S3415,S3416,5.6127,-0.202281,5.61175,487,102
1639,-0.194658,S3416,T2187,5.61175,-0.199162,5.61726,4514,576
1640,-0.308349,S342,S345,5.69299,-0.288713,5.71794,5113,433
1641,-0.207327,S3420,S569,5.60767,-0.207821,5.60749,2917,327
1642,-0.208068,S3424,S3425,5.58633,-0.207726,5.58342,356,145
1643,-0.199861,S3425,S3426,5.58342,-0.208068,5.57054,3234,665
1644,-0.205656,S3426,S3427,5.57054,-0.199861,5.55746,1984,301
1645,-0.198538,S3426,T136,5.57054,-0.199861,5.58137,1981,350
1646,-0.204903,S3427,S3395,5.55746,-0.205656,5.5541,392,79
1647,-0.205611,S3427,S3458,5.55746,-0.205656,5.55683,70,14
1648,-0.212287,S3433,S3434,5.5625,-0.206182,5.56821,1315,237
1649,-0.213171,S3434,S3435,5.56821,-0.212287,5.57123,350,52
1650,-0.210225,S3435,S3436,5.57123,-0.213171,5.57717,787,151
1651,-0.207787,S3436,S3437,5.57717,-0.210225,5.5781,396,88
1652,-0.20763,S3437,S2195,5.5781,-0.207787,5.58699,1263,370
1653,-0.199005,S3441,S3442,5.59468,-0.202254,5.5971,457,72
1654,-0.198444,S3442,T3443,5.5971,-0.199005,5.59803,119,24
1655,-0.308896,S345,T5371,5.71794,-0.308349,5.72009,244,11
1656,-0.311228,S345,S346,5.71794,-0.308349,5.72564,915,47
1657,-0.208178,S3451,S3453,5.57152,-0.213225,5.56686,945,175
1658,-0.206215,S3453,S3454,5.56686,-0.208178,5.5635,1018,242
1659,-0.206073,S3454,S3455,5.5635,-0.206215,5.56137,568,127
1660,-0.205656,S3455,S3427,5.56137,-0.206073,5.55746,437,39
1661,-0.204903,S3458,S3395,5.55683,-0.205611,5.5541,321,65
1662,-0.312451,S346,S6186,5.72564,-0.311228,5.7301,514,45
1663,-0.325956,S346,S635,5.72564,-0.311228,5.76196,4387,283
1664,-0.31405,S346,S347,5.72564,-0.311228,5.73586,1179,120
1665,-0.059921,S3464,S3465,5.62281,-0.069574,5.64375,2563,502
1666,-0.050741,S3465,S3466,5.64375,-0.059921,5.66192,2261,447
1667,-0.042923,S3466,S3467,5.66192,-0.050741,5.67482,1728,275
1668,-0.0323839,S3467,T679,5.67482,-0.042923,5.6869,11064,1267
1669,-0.318674,S347,T349,5.73586,-0.31405,5.74693,1338,73
1670,-0.200019,S3472,S3473,5.58757,-0.18311,5.55383,4317,469
1671,-0.198899,S3473,S3474,5.55383,-0.200019,5.55152,294,51
1672,-0.201709,S3474,T244,5.55152,-0.198899,5.54863,936,182
1673,-0.0141077,S3478,S722,5.67928,-0.022428,5.68279,1000,134
1674,-0.177262,S3486,S3487,5.64639,-0.115278,5.60811,9515,547
1675,-0.178003,S3487,S2547,5.60811,-0.177262,5.60452,408,72
1676,-0.180975,S3487,S1588,5.60811,-0.177262,5.59125,1920,230
1677,-0.178003,S3487,S2547,5.60811,-0.177262,5.60452,408,72
1678,-0.201709,S3490,T244,5.56144,-0.196047,5.54863,2301,394
1679,-0.182944,S3494,S2879,5.59376,-0.186347,5.59027,573,52
1680,-0.203924,S3499,S3500,5.60004,-0.195516,5.59271,2883,484
1681,-0.245403,S35,T37,5.60385,-0.243565,5.60772,812,246
1682,-0.245302,S35,S3114,5.60385,-0.243565,5.60543,289,75
1683,-0.204243,S3500,S1336,5.59271,-0.203924,5.59239,50,8
1684,-0.177027,S3512,S1573,5.65176,-0.180143,5.6665,1707,124
1685,-0.177027,S3512,S1573,5.65176,-0.180143,5.6665,1707,124
1686,-0.167787,S3519,T288,5.69996,-0.171722,5.70447,918,121
1687,-0.287193,S352,S6211,5.70595,-0.298552,5.69159,2046,140
1688,-0.292179,S352,S5375,5.70595,-0.298552,5.69822,1115,82
1689,-0.265435,S352,S15,5.70595,-0.298552,5.65746,6856,523
1690,-0.285064,S352,S353,5.70595,-0.298552,5.68973,2359,164
1691,-0.287668,S352,S422,5.70595,-0.298552,5.69188,1985,136
1692,-0.174502,S3523,S3524,5.69033,-0.171611,5.67439,14058,1227
1693,-0.175824,S3524,S1580,5.67439,-0.174502,5.67065,437,24
1694,-0.1808,S3527,S2540,5.66187,-0.178328,5.65397,922,60
1695,-0.179969,S3527,S1584,5.66187,-0.178328,5.64848,1532,91
1696,-0.178143,S3529,S1585,5.64831,-0.179937,5.63984,963,88
1697,-0.226022,S353,T232,5.68973,-0.285064,5.62117,11295,893
1698,-0.207974,S3531,T2616,5.61598,-0.176142,5.58536,6040,967
1699,-0.176244,S3535,S2220,5.61014,-0.176417,5.62086,1197,118
1700,-0.160464,S3539,S3540,5.65971,-0.166503,5.67965,3095,543
1701,-0.156257,S3540,S3541,5.67965,-0.160464,5.68629,1198,192
1702,-0.143215,S3541,T3542,5.68629,-0.156257,5.67709,2531,354
1703,-0.164941,S3545,S3546,5.68599,-0.148166,5.67247,3819,603
1704,-0.164932,S3546,S3547,5.67247,-0.164941,5.66611,708,163
